"rental_id","customer_id","payment_id","staff_id","amount","film_id","store_id","rental_date","return_date"
3211,415,17792,1,2.99,254,2,2005-06-21 01:01:29.000,2005-06-23 04:05:29.000
1158,416,17793,2,2.99,356,2,2005-06-14 22:53:33.000,2005-06-18 21:37:33.000
1343,416,17794,1,4.99,522,2,2005-06-15 12:27:19.000,2005-06-21 16:57:19.000
1553,416,17795,2,0.99,877,1,2005-06-16 02:02:44.000,2005-06-19 07:50:44.000
1596,416,17796,2,2.99,559,2,2005-06-16 05:30:58.000,2005-06-21 04:18:58.000
1771,416,17797,2,0.99,383,2,2005-06-16 18:12:17.000,2005-06-18 16:11:17.000
1921,417,17798,1,3.99,953,1,2005-06-17 06:04:16.000,2005-06-23 05:26:16.000
2825,418,17799,1,2.99,571,2,2005-06-19 20:32:19.000,2005-06-22 22:32:19.000
2943,418,17800,2,2.99,569,1,2005-06-20 05:43:05.000,2005-06-25 04:31:05.000
2969,418,17801,2,2.99,380,1,2005-06-20 07:44:27.000,2005-06-22 06:12:27.000
2793,419,17802,2,2.99,160,1,2005-06-19 18:52:37.000,2005-06-25 19:45:37.000
2672,420,17803,2,3.99,257,2,2005-06-19 11:42:04.000,2005-06-25 09:14:04.000
2698,420,17804,1,0.99,851,2,2005-06-19 13:29:11.000,2005-06-20 07:31:11.000
2726,420,17805,1,0.99,651,1,2005-06-19 15:02:20.000,2005-06-21 15:38:20.000
1693,421,17806,1,4.99,521,1,2005-06-16 12:39:51.000,2005-06-19 16:19:51.000
2407,421,17807,2,2.99,559,1,2005-06-18 16:50:41.000,2005-06-24 15:29:41.000
3170,421,17808,1,4.99,288,2,2005-06-20 22:02:54.000,2005-06-29 00:41:54.000
1846,422,17809,1,0.99,376,1,2005-06-17 00:02:44.000,2005-06-18 23:47:44.000
1897,422,17810,1,4.99,900,1,2005-06-17 04:26:23.000,2005-06-25 09:32:23.000
2747,422,17811,2,2.99,302,2,2005-06-19 16:22:07.000,2005-06-24 19:28:07.000
2778,422,17812,1,5.99,737,2,2005-06-19 18:18:12.000,2005-06-28 21:43:12.000
1504,423,17813,1,3.99,790,2,2005-06-15 22:08:06.000,2005-06-24 01:16:06.000
1827,423,17814,2,0.99,833,2,2005-06-16 21:54:40.000,2005-06-19 21:28:40.000
2600,423,17815,1,6.99,103,2,2005-06-19 06:07:25.000,2005-06-28 03:37:25.000
2758,423,17816,2,6.99,777,2,2005-06-19 17:04:35.000,2005-06-26 14:45:35.000
3072,423,17817,1,8.99,897,2,2005-06-20 14:21:31.000,2005-06-27 18:46:31.000
3044,424,17818,2,4.99,706,2,2005-06-20 12:38:49.000,2005-06-25 07:49:49.000
3166,424,17819,1,6.99,403,1,2005-06-20 21:32:32.000,2005-06-27 20:29:32.000
3404,424,17820,2,0.99,436,2,2005-06-21 15:57:52.000,2005-06-24 20:58:52.000
3276,425,17821,1,6.99,412,1,2005-06-21 05:35:52.000,2005-06-29 03:26:52.000
1709,426,17822,1,6.99,767,1,2005-06-16 14:10:15.000,2005-06-24 16:38:15.000
1842,426,17823,1,7.99,322,1,2005-06-16 23:45:59.000,2005-06-26 05:31:59.000
2204,426,17824,1,2.99,252,1,2005-06-18 02:11:38.000,2005-06-24 00:28:38.000
2804,426,17825,1,0.99,18,1,2005-06-19 19:24:54.000,2005-06-25 01:19:54.000
3243,426,17826,1,0.99,560,1,2005-06-21 03:00:11.000,2005-06-25 21:53:11.000
1342,427,17827,1,5.99,968,1,2005-06-15 12:26:21.000,2005-06-22 11:23:21.000
1628,427,17828,2,3.99,191,1,2005-06-16 07:52:55.000,2005-06-25 11:09:55.000
1648,427,17829,1,5.99,101,1,2005-06-16 09:17:07.000,2005-06-24 06:31:07.000
1857,427,17830,1,1.99,925,2,2005-06-17 01:12:58.000,2005-06-21 04:49:58.000
2466,427,17831,2,0.99,299,1,2005-06-18 20:18:42.000,2005-06-20 01:32:42.000
1227,428,17832,1,3.99,142,1,2005-06-15 03:50:03.000,2005-06-21 23:48:03.000
1471,428,17833,2,2.99,122,2,2005-06-15 20:53:26.000,2005-06-24 18:25:26.000
1601,428,17834,1,3.99,684,2,2005-06-16 06:11:13.000,2005-06-21 08:57:13.000
2677,428,17835,1,2.99,958,1,2005-06-19 12:01:59.000,2005-06-21 06:15:59.000
3377,428,17836,2,0.99,402,1,2005-06-21 13:51:12.000,2005-06-22 18:16:12.000
1781,429,17837,2,5.99,623,2,2005-06-16 19:20:24.000,2005-06-25 17:02:24.000
1798,429,17838,2,2.99,361,1,2005-06-16 20:16:15.000,2005-06-20 22:23:15.000
1916,429,17839,2,7.99,968,1,2005-06-17 05:29:59.000,2005-06-26 05:35:59.000
3409,429,17840,1,2.99,740,2,2005-06-21 16:17:38.000,2005-06-22 14:16:38.000
1207,430,17841,2,0.99,492,1,2005-06-15 02:27:08.000,2005-06-19 08:18:08.000
1274,430,17842,1,2.99,608,1,2005-06-15 07:52:52.000,2005-06-20 10:01:52.000
1538,430,17843,1,2.99,154,2,2005-06-16 01:05:50.000,2005-06-18 19:48:50.000
1759,430,17844,1,6.99,307,1,2005-06-16 17:46:37.000,2005-06-24 19:40:37.000
2892,430,17845,2,0.99,656,2,2005-06-20 02:06:39.000,2005-06-21 02:50:39.000
3153,430,17846,2,0.99,143,1,2005-06-20 20:44:15.000,2005-06-23 16:04:15.000
1561,431,17847,2,2.99,489,1,2005-06-16 02:41:30.000,2005-06-22 05:19:30.000
2096,431,17848,1,4.99,239,1,2005-06-17 18:33:04.000,2005-06-21 17:29:04.000
2269,431,17849,1,3.99,679,1,2005-06-18 06:20:54.000,2005-06-25 04:51:54.000
2281,431,17850,2,4.99,915,2,2005-06-18 06:47:29.000,2005-06-20 10:27:29.000
2761,431,17851,2,2.99,462,1,2005-06-19 17:22:17.000,2005-06-20 20:20:17.000
3304,431,17852,2,6.99,465,2,2005-06-21 07:43:40.000,2005-06-27 08:06:40.000
3369,431,17853,2,8.99,68,2,2005-06-21 13:20:31.000,2005-06-30 13:45:31.000
1180,432,17854,2,5.99,686,1,2005-06-15 00:39:01.000,2005-06-21 22:44:01.000
1597,432,17855,2,2.99,162,2,2005-06-16 05:47:03.000,2005-06-18 04:21:03.000
3194,432,17856,2,4.99,398,2,2005-06-20 23:59:57.000,2005-06-24 19:21:57.000
1225,434,17857,1,0.99,418,2,2005-06-15 03:45:35.000,2005-06-19 02:03:35.000
1584,434,17858,2,5.99,775,1,2005-06-16 04:50:50.000,2005-06-21 22:51:50.000
2415,434,17859,2,7.99,682,1,2005-06-18 17:02:42.000,2005-06-25 13:16:42.000
2430,434,17860,1,3.99,433,1,2005-06-18 17:51:46.000,2005-06-23 19:17:46.000
2494,434,17861,1,3.99,290,1,2005-06-18 22:15:09.000,2005-06-25 17:23:09.000
3014,434,17862,1,2.99,471,1,2005-06-20 10:45:20.000,2005-06-23 06:29:20.000
3037,434,17863,2,2.99,443,1,2005-06-20 12:28:03.000,2005-06-21 08:21:03.000
1443,435,17864,2,0.99,545,1,2005-06-15 18:57:51.000,2005-06-18 14:18:51.000
2984,435,17865,1,0.99,395,2,2005-06-20 08:43:44.000,2005-06-22 03:08:44.000
2291,436,17866,1,9.99,861,2,2005-06-18 07:36:46.000,2005-06-26 04:57:46.000
2239,437,17867,2,5.99,966,2,2005-06-18 04:23:54.000,2005-06-26 00:12:54.000
2792,437,17868,1,2.99,672,1,2005-06-19 18:52:25.000,2005-06-23 17:39:25.000
3265,437,17869,2,2.99,794,1,2005-06-21 04:23:13.000,2005-06-28 03:37:13.000
1431,438,17870,1,4.99,702,1,2005-06-15 18:26:29.000,2005-06-21 17:33:29.000
1779,438,17871,2,0.99,233,1,2005-06-16 18:55:11.000,2005-06-17 20:11:11.000
2206,438,17872,2,0.99,797,2,2005-06-18 02:14:45.000,2005-06-24 23:20:45.000
2591,438,17873,1,4.99,979,1,2005-06-19 05:32:22.000,2005-06-25 23:42:22.000
3315,438,17874,1,4.99,893,2,2005-06-21 08:17:04.000,2005-06-24 11:04:04.000
3368,438,17875,2,0.99,119,2,2005-06-21 13:18:38.000,2005-06-23 11:13:38.000
1264,439,17876,1,4.99,908,1,2005-06-15 06:59:39.000,2005-06-18 08:10:39.000
1557,439,17877,2,0.99,574,1,2005-06-16 02:28:35.000,2005-06-16 22:11:35.000
2097,439,17878,2,4.99,123,2,2005-06-17 18:40:04.000,2005-06-23 13:49:04.000
2621,439,17879,1,2.99,379,2,2005-06-19 08:07:31.000,2005-06-28 05:36:31.000
2992,439,17880,1,2.99,735,2,2005-06-20 09:11:51.000,2005-06-24 05:59:51.000
3294,439,17881,1,6.99,521,2,2005-06-21 07:03:23.000,2005-06-30 02:22:23.000
1602,441,17882,1,4.99,385,2,2005-06-16 06:12:40.000,2005-06-19 03:50:40.000
2328,441,17883,2,4.99,501,1,2005-06-18 10:17:21.000,2005-06-21 04:18:21.000
1251,442,17884,1,5.99,728,1,2005-06-15 05:58:55.000,2005-06-23 02:45:55.000
1358,442,17885,2,0.99,440,2,2005-06-15 13:28:48.000,2005-06-21 13:40:48.000
1576,442,17886,2,8.99,227,2,2005-06-16 03:54:39.000,2005-06-24 21:55:39.000
1774,442,17887,1,2.99,672,2,2005-06-16 18:27:52.000,2005-06-21 13:35:52.000
2871,443,17888,1,2.99,377,1,2005-06-20 00:27:49.000,2005-06-29 01:36:49.000
1239,444,17889,1,0.99,816,1,2005-06-15 04:53:01.000,2005-06-16 07:03:01.000
1397,444,17890,2,3.99,397,2,2005-06-15 16:25:26.000,2005-06-21 20:45:26.000
1441,444,17891,2,1.99,454,1,2005-06-15 18:54:21.000,2005-06-22 22:48:21.000
2551,444,17892,1,4.99,437,1,2005-06-19 02:51:04.000,2005-06-28 05:02:04.000
3301,444,17893,2,7.99,112,1,2005-06-21 07:32:25.000,2005-06-28 06:26:25.000
3415,444,17894,2,5.99,774,1,2005-06-21 16:59:49.000,2005-06-27 17:19:49.000
2248,446,17895,1,4.99,435,1,2005-06-18 04:59:48.000,2005-06-19 08:51:48.000
2335,446,17896,2,3.99,864,2,2005-06-18 10:59:36.000,2005-06-26 06:42:36.000
2520,446,17897,2,6.99,911,1,2005-06-19 00:29:00.000,2005-06-28 04:36:00.000
2710,446,17898,2,0.99,650,1,2005-06-19 14:03:56.000,2005-06-21 16:15:56.000
3060,446,17899,1,2.99,450,1,2005-06-20 13:47:20.000,2005-06-25 16:00:20.000
3168,446,17900,2,0.99,525,2,2005-06-20 21:46:01.000,2005-06-22 20:40:01.000
1230,447,17901,2,0.99,504,2,2005-06-15 04:04:09.000,2005-06-16 02:21:09.000
1890,447,17902,2,2.99,382,2,2005-06-17 04:06:13.000,2005-06-22 07:46:13.000
2025,447,17903,1,4.99,267,1,2005-06-17 13:04:00.000,2005-06-18 18:45:00.000
2285,447,17904,2,4.99,165,1,2005-06-18 07:00:54.000,2005-06-25 08:58:54.000
1313,448,17905,1,5.99,361,2,2005-06-15 10:18:34.000,2005-06-23 06:25:34.000
1823,448,17906,2,7.99,846,2,2005-06-16 21:48:16.000,2005-06-22 03:09:16.000
2697,448,17907,2,0.99,491,1,2005-06-19 13:29:08.000,2005-06-23 13:21:08.000
3225,448,17908,2,3.99,225,1,2005-06-21 02:16:55.000,2005-06-27 05:39:55.000
3347,448,17909,2,5.99,944,2,2005-06-21 11:08:32.000,2005-06-28 09:59:32.000
1295,449,17910,2,4.99,637,1,2005-06-15 09:17:20.000,2005-06-18 10:14:20.000
2348,449,17911,1,0.99,790,2,2005-06-18 12:15:43.000,2005-06-24 14:03:43.000
2970,449,17912,2,2.99,258,2,2005-06-20 07:51:51.000,2005-06-28 10:14:51.000
1639,450,17913,2,4.99,39,1,2005-06-16 08:33:39.000,2005-06-25 07:51:39.000
1739,450,17914,1,0.99,560,2,2005-06-16 16:09:38.000,2005-06-22 18:04:38.000
1914,450,17915,2,2.99,747,1,2005-06-17 05:25:54.000,2005-06-24 04:25:54.000
2278,450,17916,2,0.99,258,2,2005-06-18 06:37:57.000,2005-06-22 10:57:57.000
2501,450,17917,1,4.99,263,2,2005-06-18 23:10:11.000,2005-06-24 18:40:11.000
2626,450,17918,1,2.99,618,2,2005-06-19 08:28:44.000,2005-06-24 03:58:44.000
3155,450,17919,1,4.99,101,1,2005-06-20 21:02:38.000,2005-06-27 19:34:38.000
1202,451,17920,1,0.99,619,2,2005-06-15 02:08:04.000,2005-06-16 21:56:04.000
1851,451,17921,1,0.99,249,1,2005-06-17 00:32:26.000,2005-06-22 19:54:26.000
1940,451,17922,1,6.99,21,2,2005-06-17 07:42:22.000,2005-06-22 11:59:22.000
2671,451,17923,1,1.99,467,2,2005-06-19 11:33:11.000,2005-06-26 14:30:11.000
2909,451,17924,1,3.99,370,2,2005-06-20 03:19:10.000,2005-06-25 06:06:10.000
2917,451,17925,2,0.99,140,2,2005-06-20 04:08:35.000,2005-06-24 01:17:35.000
3316,451,17926,1,6.99,720,2,2005-06-21 08:20:18.000,2005-06-28 07:44:18.000
1203,452,17927,2,4.99,481,1,2005-06-15 02:09:02.000,2005-06-21 00:04:02.000
1512,452,17928,1,5.99,356,1,2005-06-15 22:53:03.000,2005-06-23 18:56:03.000
1794,452,17929,1,3.99,111,2,2005-06-16 20:08:37.000,2005-06-22 01:54:37.000
2263,452,17930,1,0.99,717,1,2005-06-18 05:57:47.000,2005-06-20 06:13:47.000
2266,452,17931,2,4.99,570,2,2005-06-18 06:05:02.000,2005-06-20 06:54:02.000
2504,452,17932,1,0.99,367,1,2005-06-18 23:19:53.000,2005-06-21 04:43:53.000
2661,452,17933,2,0.99,797,2,2005-06-19 10:50:52.000,2005-06-25 08:44:52.000
2852,453,17934,2,5.99,591,2,2005-06-19 23:08:50.000,2005-06-26 04:00:50.000
2853,453,17935,1,7.99,564,2,2005-06-19 23:09:41.000,2005-06-28 00:51:41.000
2887,453,17936,2,4.99,239,2,2005-06-20 01:39:43.000,2005-06-25 05:22:43.000
1647,454,17937,2,4.99,421,2,2005-06-16 09:14:58.000,2005-06-17 10:46:58.000
1844,454,17938,2,7.99,501,2,2005-06-16 23:53:53.000,2005-06-22 02:19:53.000
1861,454,17939,1,1.99,27,1,2005-06-17 01:17:31.000,2005-06-25 02:11:31.000
1938,454,17940,1,4.99,123,2,2005-06-17 07:18:36.000,2005-06-19 01:43:36.000
2048,454,17941,2,5.99,446,2,2005-06-17 14:55:29.000,2005-06-23 16:29:29.000
2182,454,17942,2,5.99,765,1,2005-06-18 00:56:18.000,2005-06-26 20:01:18.000
2437,454,17943,1,2.99,391,1,2005-06-18 18:30:26.000,2005-06-21 18:36:26.000
2666,454,17944,2,9.99,408,2,2005-06-19 11:17:12.000,2005-06-28 12:47:12.000
3221,454,17945,1,2.99,55,1,2005-06-21 01:49:47.000,2005-06-25 06:31:47.000
3362,454,17946,1,4.99,284,2,2005-06-21 12:19:54.000,2005-06-23 06:59:54.000
1382,455,17947,2,1.99,688,2,2005-06-15 15:18:08.000,2005-06-22 09:22:08.000
1802,455,17948,1,1.99,907,1,2005-06-16 20:23:30.000,2005-06-21 20:02:30.000
1906,455,17949,1,2.99,234,1,2005-06-17 04:53:35.000,2005-06-21 01:16:35.000
2356,455,17950,2,0.99,477,2,2005-06-18 12:59:23.000,2005-06-21 10:12:23.000
1288,456,17951,1,2.99,181,2,2005-06-15 08:41:52.000,2005-06-19 05:30:52.000
1700,456,17952,1,0.99,924,2,2005-06-16 13:18:23.000,2005-06-21 16:46:23.000
2103,456,17953,2,5.99,321,1,2005-06-17 19:13:10.000,2005-06-21 21:32:10.000
2146,456,17954,2,6.99,73,1,2005-06-17 22:26:23.000,2005-06-26 17:10:23.000
2192,456,17955,1,4.99,411,1,2005-06-18 01:35:47.000,2005-06-23 23:38:47.000
2404,456,17956,1,0.99,899,1,2005-06-18 16:33:48.000,2005-06-23 20:39:48.000
2581,456,17957,1,2.99,83,1,2005-06-19 04:54:13.000,2005-06-23 23:28:13.000
1453,457,17958,2,4.99,721,1,2005-06-15 19:36:39.000,2005-06-19 00:16:39.000
1727,457,17959,2,0.99,647,2,2005-06-16 15:21:47.000,2005-06-17 14:12:47.000
2030,457,17960,1,0.99,877,1,2005-06-17 13:13:27.000,2005-06-19 10:44:27.000
2172,457,17961,1,7.99,640,2,2005-06-18 00:06:16.000,2005-06-26 00:50:16.000
2670,457,17962,1,4.99,771,1,2005-06-19 11:30:16.000,2005-06-21 17:25:16.000
2762,457,17963,1,3.99,753,1,2005-06-19 17:22:31.000,2005-06-25 22:43:31.000
2811,457,17964,1,0.99,850,1,2005-06-19 19:53:30.000,2005-06-22 23:21:30.000
3115,457,17965,2,2.99,474,2,2005-06-20 17:59:05.000,2005-06-26 13:28:05.000
3184,457,17966,2,2.99,697,2,2005-06-20 22:57:44.000,2005-06-29 20:57:44.000
2629,458,17967,2,5.99,393,1,2005-06-19 08:42:12.000,2005-06-28 03:38:12.000
3322,458,17968,2,0.99,942,1,2005-06-21 08:42:37.000,2005-06-22 13:17:37.000
1876,459,17969,2,0.99,85,2,2005-06-17 02:50:51.000,2005-06-18 07:21:51.000
1977,459,17970,2,2.99,540,1,2005-06-17 09:38:22.000,2005-06-23 14:19:22.000
2075,459,17971,2,4.99,527,1,2005-06-17 16:40:33.000,2005-06-19 13:55:33.000
2899,459,17972,1,0.99,417,1,2005-06-20 02:39:21.000,2005-06-23 06:47:21.000
3041,459,17973,2,4.99,587,1,2005-06-20 12:35:44.000,2005-06-23 18:28:44.000
3045,459,17974,2,0.99,673,2,2005-06-20 12:42:00.000,2005-06-23 10:49:00.000
3234,459,17975,2,9.99,715,2,2005-06-21 02:39:44.000,2005-06-29 07:27:44.000
1392,460,17976,2,0.99,79,2,2005-06-15 16:12:27.000,2005-06-16 17:30:27.000
3127,461,17977,2,5.99,285,2,2005-06-20 18:39:43.000,2005-06-28 17:55:43.000
3319,461,17978,2,4.99,544,2,2005-06-21 08:25:46.000,2005-06-27 03:54:46.000
1773,462,17979,2,5.99,961,1,2005-06-16 18:13:43.000,2005-06-24 17:43:43.000
1926,462,17980,2,9.99,768,1,2005-06-17 06:24:30.000,2005-06-25 03:39:30.000
3279,462,17981,1,4.99,365,2,2005-06-21 06:05:53.000,2005-06-25 09:40:53.000
1284,463,17982,1,2.99,304,1,2005-06-15 08:27:33.000,2005-06-17 03:58:33.000
2527,463,17983,2,4.99,86,1,2005-06-19 01:10:31.000,2005-06-20 05:37:31.000
3217,463,17984,1,2.99,230,1,2005-06-21 01:28:12.000,2005-06-25 02:51:12.000
3309,463,17985,1,4.99,56,1,2005-06-21 08:00:49.000,2005-06-29 04:11:49.000
1277,464,17986,2,4.99,15,2,2005-06-15 08:01:29.000,2005-06-22 07:16:29.000
3167,464,17987,1,2.99,78,1,2005-06-20 21:42:29.000,2005-06-22 00:36:29.000
1337,465,17988,1,2.99,873,2,2005-06-15 12:12:42.000,2005-06-20 12:38:42.000
2079,465,17989,1,4.99,843,2,2005-06-17 16:49:45.000,2005-06-18 18:10:45.000
2159,465,17990,1,8.99,680,2,2005-06-17 23:37:29.000,2005-06-25 00:18:29.000
2524,465,17991,2,0.99,97,2,2005-06-19 00:48:11.000,2005-06-25 01:46:11.000
1808,466,17992,2,7.99,529,1,2005-06-16 20:59:35.000,2005-06-24 15:31:35.000
2446,466,17993,2,8.99,284,1,2005-06-18 19:04:41.000,2005-06-27 17:10:41.000
3022,466,17994,1,3.99,819,1,2005-06-20 11:17:20.000,2005-06-26 13:15:20.000
3237,466,17995,2,4.99,961,2,2005-06-21 02:47:56.000,2005-06-27 03:16:56.000
3343,466,17996,2,2.99,443,2,2005-06-21 10:56:59.000,2005-06-25 16:41:59.000
1737,467,17997,1,8.99,878,2,2005-06-16 15:59:44.000,2005-06-23 12:22:44.000
2121,467,17998,2,4.99,28,1,2005-06-17 20:38:54.000,2005-06-22 23:06:54.000
2870,467,17999,2,9.99,48,2,2005-06-20 00:17:46.000,2005-06-28 20:21:46.000
3250,467,18000,1,6.99,161,1,2005-06-21 03:16:36.000,2005-06-29 00:53:36.000
1229,468,18001,2,2.99,463,1,2005-06-15 03:53:13.000,2005-06-18 04:09:13.000
1627,468,18002,1,8.99,898,1,2005-06-16 07:51:09.000,2005-06-24 02:24:09.000
1821,468,18003,1,2.99,705,1,2005-06-16 21:42:49.000,2005-06-20 16:25:49.000
1975,468,18004,1,2.99,554,1,2005-06-17 09:32:10.000,2005-06-23 03:50:10.000
2462,468,18005,2,4.99,465,1,2005-06-18 20:00:15.000,2005-06-21 21:54:15.000
2831,468,18006,1,0.99,891,1,2005-06-19 21:17:06.000,2005-06-22 16:56:06.000
1399,469,18007,2,0.99,314,1,2005-06-15 16:29:51.000,2005-06-18 14:06:51.000
1680,469,18008,1,9.99,971,1,2005-06-16 11:17:22.000,2005-06-25 15:55:22.000
1256,470,18009,2,0.99,314,2,2005-06-15 06:13:57.000,2005-06-16 06:54:57.000
1283,470,18010,1,0.99,697,2,2005-06-15 08:27:30.000,2005-06-16 09:46:30.000
1594,470,18011,2,7.99,844,2,2005-06-16 05:15:12.000,2005-06-25 00:38:12.000
1447,471,18012,1,4.99,219,1,2005-06-15 19:13:51.000,2005-06-21 22:56:51.000
1449,471,18013,2,2.99,333,2,2005-06-15 19:19:16.000,2005-06-18 15:24:16.000
2165,471,18014,2,2.99,522,2,2005-06-17 23:51:10.000,2005-06-21 23:54:10.000
2350,471,18015,2,4.99,263,1,2005-06-18 12:25:29.000,2005-06-23 11:35:29.000
3073,471,18016,2,4.99,694,2,2005-06-20 14:33:26.000,2005-06-26 08:42:26.000
1389,472,18017,1,4.99,215,1,2005-06-15 15:49:01.000,2005-06-19 11:08:01.000
1776,472,18018,2,6.99,307,2,2005-06-16 18:46:58.000,2005-06-24 16:01:58.000
2538,472,18019,1,5.99,284,2,2005-06-19 01:56:59.000,2005-06-25 00:54:59.000
2974,472,18020,1,0.99,504,1,2005-06-20 08:00:24.000,2005-06-25 05:10:24.000
2991,472,18021,1,4.99,938,2,2005-06-20 09:10:43.000,2005-06-23 13:04:43.000
3254,472,18022,1,0.99,850,2,2005-06-21 03:27:10.000,2005-06-22 22:01:10.000
1748,473,18023,2,0.99,531,2,2005-06-16 16:54:03.000,2005-06-18 20:11:03.000
2125,473,18024,1,2.99,937,2,2005-06-17 20:53:42.000,2005-06-19 01:53:42.000
2553,473,18025,2,4.99,205,1,2005-06-19 03:04:59.000,2005-06-26 02:36:59.000
2748,473,18026,2,4.99,113,2,2005-06-19 16:22:26.000,2005-06-21 21:55:26.000
1758,474,18027,1,8.99,582,2,2005-06-16 17:39:39.000,2005-06-25 13:06:39.000
2944,474,18028,2,7.99,340,1,2005-06-20 05:43:42.000,2005-06-29 09:40:42.000
1682,476,18029,1,3.99,468,1,2005-06-16 11:54:25.000,2005-06-22 11:09:25.000
2080,476,18030,1,0.99,273,1,2005-06-17 16:59:40.000,2005-06-21 11:28:40.000
2508,476,18031,2,4.99,941,2,2005-06-18 23:43:58.000,2005-06-20 19:26:58.000
3448,476,18032,2,2.99,129,2,2005-06-21 20:59:20.000,2005-06-24 15:40:20.000
1714,477,18033,1,6.99,117,1,2005-06-16 14:29:59.000,2005-06-24 17:27:59.000
2187,477,18034,1,2.99,304,1,2005-06-18 01:17:27.000,2005-06-20 22:18:27.000
2306,477,18035,1,10.99,46,2,2005-06-18 08:33:23.000,2005-06-27 10:01:23.000
2676,477,18036,2,4.99,858,2,2005-06-19 11:54:57.000,2005-06-24 15:34:57.000
1708,478,18037,1,0.99,488,2,2005-06-16 14:08:44.000,2005-06-19 08:35:44.000
2358,478,18038,2,4.99,376,2,2005-06-18 13:00:51.000,2005-06-26 12:58:51.000
2529,478,18039,1,6.99,501,1,2005-06-19 01:18:27.000,2005-06-24 00:26:27.000
2616,478,18040,2,8.99,127,1,2005-06-19 07:33:00.000,2005-06-28 03:05:00.000
2765,478,18041,2,4.99,228,1,2005-06-19 17:34:39.000,2005-06-27 23:26:39.000
3259,478,18042,2,4.99,603,1,2005-06-21 03:57:15.000,2005-06-24 03:32:15.000
1902,479,18043,1,2.99,638,2,2005-06-17 04:35:52.000,2005-06-20 06:52:52.000
1947,479,18044,2,3.99,735,1,2005-06-17 08:02:20.000,2005-06-25 10:25:20.000
1987,479,18045,2,2.99,22,1,2005-06-17 10:40:36.000,2005-06-23 14:23:36.000
2071,479,18046,2,3.99,628,2,2005-06-17 16:33:17.000,2005-06-23 21:51:17.000
2376,479,18047,2,2.99,800,2,2005-06-18 14:55:30.000,2005-06-25 17:40:30.000
2764,479,18048,2,6.99,374,2,2005-06-19 17:27:25.000,2005-06-28 17:18:25.000
1353,480,18049,1,0.99,595,2,2005-06-15 13:13:36.000,2005-06-21 08:46:36.000
1733,480,18050,1,0.99,118,2,2005-06-16 15:37:07.000,2005-06-23 15:53:07.000
1168,481,18051,2,2.99,952,1,2005-06-14 23:35:09.000,2005-06-19 03:20:09.000
2296,481,18052,2,4.99,995,1,2005-06-18 08:10:42.000,2005-06-20 12:26:42.000
3285,481,18053,2,4.99,211,1,2005-06-21 06:30:13.000,2005-06-23 10:31:13.000
3293,481,18054,2,0.99,963,2,2005-06-21 06:59:33.000,2005-06-25 06:54:33.000
3048,482,18055,2,2.99,958,2,2005-06-20 12:49:55.000,2005-06-26 11:06:55.000
3255,482,18056,2,0.99,562,1,2005-06-21 03:39:52.000,2005-06-24 04:02:52.000
2855,483,18057,1,4.99,765,1,2005-06-19 23:11:49.000,2005-06-26 21:52:49.000
2867,483,18058,2,0.99,19,1,2005-06-20 00:08:38.000,2005-06-23 19:35:38.000
3380,483,18059,1,8.99,706,1,2005-06-21 13:58:46.000,2005-06-30 09:29:46.000
1351,484,18060,1,3.99,514,2,2005-06-15 12:51:03.000,2005-06-22 07:23:03.000
1643,484,18061,2,3.99,298,2,2005-06-16 08:55:35.000,2005-06-21 05:36:35.000
2015,484,18062,1,4.99,827,1,2005-06-17 12:16:29.000,2005-06-18 14:40:29.000
2044,484,18063,1,5.99,527,2,2005-06-17 14:37:57.000,2005-06-22 17:15:57.000
1684,485,18064,2,2.99,175,2,2005-06-16 11:57:34.000,2005-06-19 09:12:34.000
1721,485,18065,1,8.99,771,2,2005-06-16 15:01:36.000,2005-06-23 10:48:36.000
2036,486,18066,1,4.99,20,1,2005-06-17 13:46:52.000,2005-06-18 15:42:52.000
2102,486,18067,1,5.99,503,1,2005-06-17 19:05:22.000,2005-06-23 23:21:22.000
2566,486,18068,2,2.99,110,1,2005-06-19 03:45:39.000,2005-06-25 08:43:39.000
2797,486,18069,2,2.99,707,2,2005-06-19 19:04:32.000,2005-06-20 22:43:32.000
3100,487,18070,2,3.99,530,1,2005-06-20 16:47:57.000,2005-06-26 16:59:57.000
1655,488,18071,2,3.99,807,2,2005-06-16 09:51:39.000,2005-06-23 14:53:39.000
1704,488,18072,2,5.99,967,2,2005-06-16 13:45:56.000,2005-06-24 18:12:56.000
1614,489,18073,2,3.99,5,2,2005-06-16 06:58:02.000,2005-06-23 11:24:02.000
2201,489,18074,1,0.99,406,2,2005-06-18 02:08:27.000,2005-06-23 01:40:27.000
2370,489,18075,1,7.99,583,1,2005-06-18 14:29:54.000,2005-06-24 10:23:54.000
2802,489,18076,1,4.99,887,1,2005-06-19 19:18:17.000,2005-06-21 17:58:17.000
1665,490,18077,1,3.99,573,1,2005-06-16 10:16:02.000,2005-06-23 09:32:02.000
1198,491,18078,2,2.99,252,1,2005-06-15 01:48:58.000,2005-06-20 01:07:58.000
1371,491,18079,1,4.99,166,1,2005-06-15 14:38:15.000,2005-06-23 15:36:15.000
2026,491,18080,2,4.99,805,2,2005-06-17 13:05:38.000,2005-06-21 17:19:38.000
2259,491,18081,1,4.99,893,1,2005-06-18 05:37:45.000,2005-06-21 01:51:45.000
